convo_id,msg_count_5min,tokens_5min,avg_tokens_per_msg,model_tier,user_tier,total_cost_usd,msg_count_5min_norm,tokens_5min_norm,avg_tokens_per_msg_norm,model_tier_norm,user_tier_norm,user_query,query_category,retrieval_method,article_id,retrieval_time_sec,answer_success,user_rating,escalation,timestamp,conversation_duration_sec,knowledge_gap_flag,cost_per_message,query_complexity,day,month,weekday,hallucination_flag,answer_success_num,model_tier_enc,user_tier_enc,retrieval_method_enc,query_category_enc,query_complexity_enc,query_cluster,success_probability
XZ496,13,2434,187.2307692,1,3,0.49,0.6111111111,0.7993550699,0.1217772333,0.0,1.0,email not syncing,Software Help,AI,ART_92,5.66,No,3,No,2025-05-12,217,Yes,0.0377,High,12,5,Monday,No,0,0,2,0,5,0,2,0.3797741394534944
CO497,2,1210,605.0,2,2,0.48,0.0,0.3608025797,0.4110647448,0.5,0.5,laptop not turning on,Security,AI,ART_35,4.38,No,2,No,2025-04-18,66,Yes,0.24,Medium,18,4,Friday,No,0,1,1,0,4,2,3,0.14496030496513146
UO498,17,656,38.58823529,1,3,0.13,0.8333333333,0.1623074167,0.01884856937,0.0,1.0,reset my password,Operations,Hybrid,ART_84,1.57,Yes,4,No,2025-04-23,60,No,0.0076,Low,23,4,Wednesday,Yes,1,0,2,1,3,1,0,0.8130518483293663
PS499,17,267,15.70588235,1,1,0.05,0.8333333333,0.02293084916,0.003003508381,0.0,0.0,laptop not turning on,Software Help,Hybrid,ART_65,2.67,No,2,No,2025-02-18,92,Yes,0.0029,Low,18,2,Tuesday,No,0,0,0,1,5,1,0,0.18845100984233656
AX500,7,1186,169.4285714,2,3,0.47,0.2777777778,0.3522035113,0.1094499647,0.5,1.0,how to install company software,Software Help,AI,ART_42,4.84,Yes,1,Yes,2025-03-26,71,No,0.0671,Medium,26,3,Wednesday,Yes,1,1,2,0,5,2,3,0.6300385456899266
FF501,16,1263,78.9375,3,3,0.76,0.7777777778,0.3797921892,0.04678872752,1.0,1.0,reset my password,IT Support,AI,ART_53,5.31,Yes,3,No,2025-06-20,130,No,0.0475,Medium,20,6,Friday,No,1,2,2,0,2,2,0,0.9216624891552557
JH502,14,2680,191.4285714,1,1,0.54,0.6666666667,0.8874955213,0.1246840336,0.0,0.0,vacation policy details,Security,Search,ART_66,0.88,No,4,No,2025-05-23,214,Yes,0.0386,High,23,5,Friday,No,0,0,0,2,4,0,2,0.29615295753010096
SH503,10,588,58.8,2,1,0.24,0.4444444444,0.1379433895,0.03284436103,0.5,0.0,vpn not connecting,Operations,Hybrid,ART_82,5.27,Yes,3,No,2025-06-24,120,No,0.024,Low,24,6,Tuesday,No,1,1,0,1,3,1,3,0.6321054675687744
KJ504,14,1978,141.2857143,2,2,0.79,0.6666666667,0.6359727696,0.08996222721,0.5,0.5,reset my password,Software Help,AI,ART_42,5.9,Yes,3,No,2025-01-16,162,No,0.0564,High,16,1,Thursday,No,1,1,1,0,5,0,2,0.7405508192412923
OP505,10,2917,291.7,2,3,1.17,0.4444444444,0.9724113221,0.1941177543,0.5,1.0,company travel policy,IT Support,Hybrid,ART_100,1.84,Yes,1,Yes,2025-02-21,259,No,0.117,High,21,2,Friday,No,1,1,2,1,2,0,1,0.5223987865098512
OT506,13,1419,109.1538462,1,3,0.28,0.6111111111,0.435686134,0.06771226842,0.0,1.0,how to request leave,Finance,AI,ART_79,1.76,Yes,1,No,2025-04-10,45,No,0.0215,Medium,10,4,Thursday,No,1,0,2,0,0,2,3,0.8395161741882844
IJ507,10,2489,248.9,3,1,1.49,0.4444444444,0.8190612684,0.1644805656,1.0,0.0,two factor authentication setup,Security,AI,ART_99,0.57,No,2,No,2025-03-17,71,Yes,0.149,High,17,3,Monday,No,0,2,0,0,4,0,1,0.28914474456777883
IJ508,12,744,62.0,1,1,0.15,0.5555555556,0.1938373343,0.0350602256,0.0,0.0,reset my password,Operations,Search,ART_40,3.99,Yes,5,No,2025-03-13,275,No,0.0125,Low,13,3,Thursday,No,1,0,0,2,3,1,0,0.6870502444170312
FZ509,3,588,196.0,2,3,0.24,0.05555555556,0.1379433895,0.1278495545,0.5,1.0,two factor authentication setup,Operations,Hybrid,ART_28,4.82,Yes,1,No,2025-05-17,249,No,0.08,Low,17,5,Saturday,No,1,1,2,1,3,1,3,0.747789653608612
OW510,20,1957,97.85,2,1,0.78,1.0,0.6284485847,0.05988483335,0.5,0.0,reset my password,Finance,Hybrid,ART_71,1.14,Yes,3,No,2025-01-08,269,No,0.039,High,8,1,Wednesday,Yes,1,1,0,1,0,0,2,0.7836621783100917
MU511,7,305,43.57142857,1,1,0.06,0.2777777778,0.03654604085,0.02229921981,0.0,0.0,reset my password,Security,Hybrid,ART_50,5.7,Yes,1,Yes,2025-06-20,154,No,0.0086,Low,20,6,Friday,Yes,1,0,0,1,4,1,3,0.9255477546201755
RW512,4,246,61.5,1,1,0.05,0.1111111111,0.01540666428,0.03471399676,0.0,0.0,laptop not turning on,Security,AI,ART_77,2.26,Yes,2,No,2025-04-29,102,No,0.0125,Low,29,4,Tuesday,No,1,0,0,0,4,1,3,0.9664494600217565
LT513,18,2152,119.5555556,2,3,0.86,0.8888888889,0.6983160158,0.07491501196,0.5,1.0,vpn not connecting,Software Help,AI,ART_9,4.4,Yes,3,No,2025-06-25,63,No,0.0478,High,25,6,Wednesday,No,1,1,2,0,5,0,2,0.6855563667711553
OH514,3,484,161.3333333,3,2,0.29,0.05555555556,0.1006807596,0.103844355,1.0,0.5,how to request leave,Software Help,AI,ART_14,1.99,Yes,2,No,2025-02-18,115,No,0.0967,Low,18,2,Tuesday,No,1,2,1,0,5,1,3,0.792303991508873
YT515,4,281,70.25,3,3,0.17,0.1111111111,0.02794697241,0.04077300144,1.0,1.0,email not syncing,Operations,AI,ART_82,5.89,Yes,5,No,2025-03-14,112,No,0.0425,Low,14,3,Friday,No,1,2,2,0,3,1,3,0.9598511718521193
LO516,4,239,59.75,3,2,0.14,0.1111111111,0.01289860265,0.03350219582,1.0,0.5,expense reimbursement process,Operations,Hybrid,ART_61,4.23,Yes,3,No,2025-05-07,283,No,0.035,Low,7,5,Wednesday,No,1,2,1,1,3,1,3,0.9801679437119348
IW517,8,1257,157.125,1,3,0.25,0.3333333333,0.3776424221,0.1009302622,0.0,1.0,vacation policy details,IT Support,Search,ART_18,4.65,Yes,2,No,2025-05-31,91,No,0.0312,Medium,31,5,Saturday,Yes,1,0,2,2,2,2,3,0.7746243710800107
RR518,15,977,65.13333333,3,3,0.59,0.7222222222,0.277319957,0.03722992632,1.0,1.0,vpn not connecting,Security,Hybrid,ART_8,3.15,Yes,1,Yes,2025-01-17,33,No,0.0393,Medium,17,1,Friday,No,1,2,2,1,4,2,0,0.9264988237530605
ZM519,17,686,40.35294118,3,2,0.41,0.8333333333,0.1730562522,0.02007055351,1.0,0.5,two factor authentication setup,Operations,Hybrid,ART_25,1.17,Yes,5,No,2025-04-19,29,No,0.0241,Low,19,4,Saturday,No,1,2,1,1,3,1,0,0.8927134464573484
IF520,18,1621,90.05555556,1,1,0.32,0.8888888889,0.5080616267,0.05448751045,0.0,0.0,expense reimbursement process,HR Policy,Hybrid,ART_69,2.32,Yes,4,No,2025-04-30,170,No,0.0178,High,30,4,Wednesday,No,1,0,0,1,1,0,2,0.7638323051650816
NH521,13,2508,192.9230769,3,2,1.5,0.6111111111,0.8258688642,0.1257189154,1.0,0.5,laptop not turning on,Finance,Search,ART_84,0.78,Yes,2,Yes,2025-01-09,207,No,0.1154,High,9,1,Thursday,No,1,2,1,2,0,0,2,0.7265750357011975
JT522,8,2475,309.375,2,1,0.99,0.3333333333,0.8140451451,0.2063569437,0.5,0.0,vpn not connecting,IT Support,AI,ART_69,1.38,Yes,1,No,2025-02-05,103,No,0.1238,High,5,2,Wednesday,No,1,1,0,0,2,0,1,0.7539804130955601
ZC523,2,2244,1122.0,2,2,0.9,0.0,0.7312791114,0.7690653644,0.5,0.5,two factor authentication setup,Finance,AI,ART_16,2.97,Yes,2,No,2025-04-10,216,No,0.45,High,10,4,Thursday,No,1,1,1,0,0,0,1,0.9556467440259782
TV524,5,2223,444.6,1,2,0.44,0.1666666667,0.7237549265,0.2999945332,0.0,0.5,reset my password,IT Support,Hybrid,ART_11,1.83,Yes,5,No,2025-03-08,147,No,0.088,High,8,3,Saturday,No,1,0,1,1,2,0,1,0.6947771861291462
CR525,8,804,100.5,1,1,0.16,0.3333333333,0.2153350054,0.0617198462,0.0,0.0,how to request leave,Finance,AI,ART_76,1.23,Yes,5,No,2025-04-18,132,No,0.02,Medium,18,4,Friday,No,1,0,0,0,0,2,3,0.8465270769544024
CB526,3,385,128.3333333,1,2,0.08,0.05555555556,0.06520960229,0.08099325157,0.0,0.5,laptop not turning on,Finance,AI,ART_55,1.5,Yes,2,No,2025-06-01,211,No,0.0267,Low,1,6,Sunday,No,1,0,1,0,0,1,3,0.9539122470479158
WT527,13,1564,120.3076923,2,3,0.63,0.6111111111,0.4876388391,0.07543583483,0.5,1.0,vacation policy details,IT Support,Hybrid,ART_33,5.1,No,5,No,2025-03-16,251,Yes,0.0485,Medium,16,3,Sunday,No,0,1,2,1,2,2,0,0.17781634314325345
SB528,3,2436,812.0,2,1,0.97,0.05555555556,0.8000716589,0.5544034842,0.5,0.0,laptop not turning on,Security,Hybrid,ART_91,5.45,No,5,No,2025-01-03,138,Yes,0.3233,High,3,1,Friday,No,0,1,0,1,4,0,1,0.31944515192106704
KH529,5,995,199.0,1,1,0.2,0.1666666667,0.2837692583,0.1299269275,0.0,0.0,reset my password,HR Policy,Search,ART_87,2.1,Yes,5,No,2025-01-16,272,No,0.04,Medium,16,1,Thursday,No,1,0,0,2,1,2,3,0.7614173117958556
CX530,19,2130,112.1052632,2,2,0.85,0.9444444444,0.6904335364,0.06975599978,0.5,0.5,laptop not turning on,Software Help,Hybrid,ART_36,5.84,Yes,4,No,2025-05-01,23,No,0.0447,High,1,5,Thursday,No,1,1,1,1,5,0,2,0.8378172200860706
AU531,13,787,60.53846154,2,2,0.31,0.6111111111,0.2092439986,0.03404817207,0.5,0.5,how to request leave,IT Support,AI,ART_10,0.98,Yes,5,No,2025-01-19,204,No,0.0238,Low,19,1,Sunday,No,1,1,1,0,2,1,0,0.7756402524006292
YW532,18,2425,134.7222222,2,3,0.97,0.8888888889,0.7961304192,0.08541728674,0.5,1.0,vpn not connecting,IT Support,Hybrid,ART_86,2.92,Yes,1,No,2025-04-30,144,No,0.0539,High,30,4,Wednesday,Yes,1,1,2,1,2,0,2,0.599143431273117
ZS533,8,955,119.375,3,3,0.57,0.3333333333,0.2694374776,0.07478998488,1.0,1.0,two factor authentication setup,HR Policy,AI,ART_24,1.88,Yes,4,No,2025-05-23,152,No,0.0712,Medium,23,5,Friday,No,1,2,2,0,1,2,3,0.7217349393658595
GO534,20,396,19.8,1,2,0.08,1.0,0.06915084199,0.00583851158,0.0,0.5,reset my password,Operations,Search,ART_67,0.99,No,4,Yes,2025-06-28,295,Yes,0.004,Low,28,6,Saturday,No,0,0,1,2,3,1,0,0.06161433987508823
JN535,20,2418,120.9,1,2,0.48,1.0,0.7936223576,0.07584598283,0.0,0.5,company travel policy,IT Support,Search,ART_81,5.54,Yes,2,No,2025-03-11,35,No,0.024,High,11,3,Tuesday,No,1,0,1,2,2,0,2,0.8655925669045207
HJ536,16,2162,135.125,1,1,0.43,0.7777777778,0.7018989609,0.08569619331,0.0,0.0,reset my password,Security,Search,ART_91,2.82,Yes,1,No,2025-02-14,260,No,0.0269,High,14,2,Friday,No,1,0,0,2,4,0,2,0.709610123270472
QM537,14,2789,199.2142857,2,2,1.12,0.6666666667,0.9265496238,0.1300753113,0.5,0.5,how to request leave,Finance,Search,ART_42,4.47,Yes,4,No,2025-03-27,78,No,0.08,High,27,3,Thursday,No,1,1,1,2,0,0,2,0.7552053972695023
FF538,3,365,121.6666667,1,1,0.07,0.05555555556,0.05804371193,0.07637686705,0.0,0.0,email not syncing,HR Policy,Hybrid,ART_3,3.41,Yes,4,No,2025-02-21,219,No,0.0233,Low,21,2,Friday,No,1,0,0,1,1,1,3,0.9445222504599974
BT539,20,1214,60.7,3,2,0.73,1.0,0.3622357578,0.03416003061,1.0,0.5,laptop not turning on,Operations,AI,ART_92,5.65,Yes,3,No,2025-01-24,56,No,0.0365,Medium,24,1,Friday,No,1,2,1,0,3,2,0,0.9393368578707323
MW540,8,1655,206.875,3,1,0.99,0.3333333333,0.5202436403,0.1353800317,1.0,0.0,company travel policy,Finance,Search,ART_73,3.11,Yes,1,No,2025-05-10,24,No,0.1238,High,10,5,Saturday,No,1,2,0,2,0,0,1,0.884368102496567
IZ541,12,221,18.41666667,3,2,0.13,0.5555555556,0.006449301326,0.004880611792,1.0,0.5,how to install company software,Finance,Search,ART_23,5.13,Yes,1,No,2025-05-28,175,No,0.0108,Low,28,5,Wednesday,No,1,2,1,2,0,1,0,0.9841137987901964
VK542,17,380,22.35294118,1,1,0.08,0.8333333333,0.0634181297,0.0076063153,0.0,0.0,how to request leave,HR Policy,Hybrid,ART_45,4.61,Yes,3,No,2025-06-07,152,No,0.0047,Low,7,6,Saturday,No,1,0,0,1,1,1,0,0.828426430576155
FP543,20,747,37.35,2,2,0.3,1.0,0.1949122178,0.01799114383,0.5,0.5,how to request leave,Security,Hybrid,ART_19,5.53,Yes,2,No,2025-06-17,157,No,0.015,Low,17,6,Tuesday,Yes,1,1,1,1,4,1,0,0.7399428875001868
SH544,18,405,22.5,2,1,0.16,0.8888888889,0.07237549265,0.007708147311,0.5,0.0,vpn not connecting,Finance,AI,ART_13,4.88,Yes,3,No,2025-03-09,284,No,0.0089,Low,9,3,Sunday,No,1,1,0,0,0,1,0,0.8841379712730109
SJ545,16,2603,162.6875,1,1,0.52,0.7777777778,0.8599068434,0.1047820581,0.0,0.0,reset my password,Security,Hybrid,ART_15,4.22,Yes,5,No,2025-03-18,195,No,0.0325,High,18,3,Tuesday,No,1,0,0,1,4,0,2,0.7348495066063265
ZY546,15,1217,81.13333333,3,2,0.73,0.7222222222,0.3633106413,0.04830924917,1.0,0.5,laptop not turning on,Operations,Hybrid,ART_46,2.42,Yes,1,No,2025-05-22,112,No,0.0487,Medium,22,5,Thursday,No,1,2,1,1,3,2,0,0.8269295073130578
NL547,14,696,49.71428571,3,3,0.42,0.6666666667,0.1766391974,0.02655288841,1.0,1.0,email not syncing,HR Policy,Search,ART_25,5.62,Yes,1,No,2025-03-20,269,No,0.03,Low,20,3,Thursday,No,1,2,2,2,1,1,0,0.8918748588114133
CX548,17,1055,62.05882353,2,1,0.42,0.8333333333,0.3052669294,0.0351009584,0.5,0.0,two factor authentication setup,Security,Search,ART_14,5.89,No,5,No,2025-06-21,228,Yes,0.0247,Medium,21,6,Saturday,No,0,1,0,2,4,2,0,0.2811109668214831
UE549,15,1660,110.6666667,1,3,0.33,0.7222222222,0.5220351129,0.0687598326,0.0,1.0,email not syncing,Security,AI,ART_25,4.06,Yes,2,Yes,2025-05-24,232,No,0.022,High,24,5,Saturday,No,1,0,2,0,4,0,2,0.7308972666656254
PX550,19,782,41.15789474,2,3,0.31,0.9444444444,0.207452526,0.02062794978,0.5,1.0,how to request leave,Finance,AI,ART_84,4.81,Yes,4,Yes,2025-02-19,277,No,0.0163,Low,19,2,Wednesday,No,1,1,2,0,0,1,0,0.8400153522653773
CY551,8,2270,283.75,2,1,0.91,0.3333333333,0.7405947689,0.1886127157,0.5,0.0,laptop not turning on,IT Support,AI,ART_3,2.19,Yes,3,No,2025-02-09,187,No,0.1138,High,9,2,Sunday,No,1,1,0,0,2,0,1,0.7610030140971925
WH552,12,1586,132.1666667,1,3,0.32,0.5555555556,0.4955213185,0.08364767267,0.0,1.0,reset my password,Operations,Search,ART_60,4.05,Yes,5,No,2025-04-14,226,No,0.0267,Medium,14,4,Monday,Yes,1,0,2,2,3,2,0,0.6571604741072531
UU553,6,1917,319.5,3,3,1.15,0.2222222222,0.614116804,0.2133680777,1.0,1.0,how to install company software,Finance,AI,ART_90,1.64,No,4,No,2025-03-16,142,Yes,0.1917,High,16,3,Sunday,No,0,2,2,0,0,0,1,0.2285389022126383
VH554,8,535,66.875,1,1,0.11,0.3333333333,0.11895378,0.03843595678,0.0,0.0,expense reimbursement process,IT Support,Hybrid,ART_7,4.01,Yes,3,No,2025-05-04,187,No,0.0138,Low,4,5,Sunday,No,1,0,0,1,2,1,3,0.7283719681651804
XD555,12,1982,165.1666667,1,1,0.4,0.5555555556,0.6374059477,0.1064987761,0.0,0.0,how to request leave,Security,Hybrid,ART_90,5.79,Yes,1,No,2025-06-10,199,No,0.0333,High,10,6,Tuesday,No,1,0,0,1,4,0,2,0.7335906125962743
JB556,10,2964,296.4,3,3,1.78,0.4444444444,0.9892511645,0.1973723053,1.0,1.0,company travel policy,Operations,Search,ART_93,2.32,Yes,2,Yes,2025-03-15,140,No,0.178,High,15,3,Saturday,No,1,2,2,2,3,0,1,0.7132328749645913
BB557,20,1745,87.25,2,2,0.7,1.0,0.5524901469,0.05254478197,0.5,0.5,laptop not turning on,Security,Search,ART_52,3.83,Yes,1,No,2025-03-10,254,No,0.035,High,10,3,Monday,No,1,1,1,2,4,0,2,0.8646175272398489
QD558,2,1780,890.0,1,1,0.36,0.0,0.565030455,0.608415183,0.0,0.0,expense reimbursement process,HR Policy,Hybrid,ART_73,4.47,Yes,3,No,2025-05-19,193,No,0.18,High,19,5,Monday,No,1,0,0,1,1,0,1,0.8367712650845881
YK559,14,2102,150.1428571,1,2,0.42,0.6666666667,0.6804012899,0.09609542379,0.0,0.5,vpn not connecting,HR Policy,AI,ART_65,1.76,Yes,3,No,2025-05-19,234,No,0.03,High,19,5,Monday,No,1,0,1,0,1,0,2,0.8501135587743236
WJ560,8,2302,287.75,1,2,0.46,0.3333333333,0.7520601935,0.1913825464,0.0,0.5,email not syncing,Operations,AI,ART_66,5.48,Yes,5,No,2025-03-08,53,No,0.0575,High,8,3,Saturday,No,1,0,1,0,3,0,1,0.7612614912637342
BS561,15,374,24.93333333,2,2,0.15,0.7222222222,0.06126836259,0.009393127661,0.5,0.5,how to install company software,Operations,Search,ART_19,4.05,Yes,4,No,2025-02-27,34,No,0.01,Low,27,2,Thursday,No,1,1,1,2,3,1,0,0.8688927158283967
MP562,5,387,77.4,2,3,0.15,0.1666666667,0.06592619133,0.04572407384,0.5,1.0,expense reimbursement process,Security,AI,ART_64,5.02,Yes,4,No,2025-06-19,280,No,0.03,Low,19,6,Thursday,No,1,1,2,0,4,1,3,0.962228054741161
VS563,2,1710,855.0,1,1,0.34,0.0,0.5399498388,0.5841791643,0.0,0.0,how to install company software,IT Support,Hybrid,ART_63,0.99,Yes,2,No,2025-01-05,171,No,0.17,High,5,1,Sunday,No,1,0,0,1,2,0,1,0.8550584081333302
TT564,13,1094,84.15384615,2,1,0.44,0.6111111111,0.3192404156,0.05040082646,0.5,0.0,reset my password,Finance,Search,ART_22,1.07,Yes,5,No,2025-03-15,284,No,0.0338,Medium,15,3,Saturday,No,1,1,0,2,0,2,0,0.7554962171735685
IQ565,5,2649,529.8,3,3,1.59,0.1666666667,0.8763883913,0.3589919274,1.0,1.0,vacation policy details,Security,Search,ART_8,3.28,Yes,2,No,2025-02-03,187,No,0.318,High,3,2,Monday,No,1,2,2,2,4,0,1,0.7011108146149582
FU566,2,2191,1095.5,3,3,1.31,0.0,0.712289502,0.7507152359,1.0,1.0,vpn not connecting,HR Policy,Search,ART_42,3.4,Yes,5,No,2025-02-26,162,No,0.655,High,26,2,Wednesday,No,1,2,2,2,1,0,1,0.8928580080217046
JN567,5,359,71.8,1,3,0.07,0.1666666667,0.05589394482,0.04184631084,0.0,1.0,expense reimbursement process,IT Support,AI,ART_34,5.37,Yes,5,No,2025-06-18,142,No,0.014,Low,18,6,Wednesday,No,1,0,2,0,2,1,3,0.969740666289213
NP568,10,1449,144.9,2,1,0.58,0.4444444444,0.4464349695,0.09246496711,0.5,0.0,expense reimbursement process,Finance,AI,ART_74,3.41,Yes,4,No,2025-01-28,196,No,0.058,Medium,28,1,Tuesday,No,1,1,0,0,0,2,3,0.8827765239156762
VL569,14,1183,84.5,1,2,0.24,0.6666666667,0.3511286277,0.05064052335,0.0,0.5,vacation policy details,IT Support,AI,ART_75,3.81,Yes,3,No,2025-03-06,93,No,0.0171,Medium,6,3,Thursday,No,1,0,1,0,2,2,0,0.8148266448842543
ZY570,6,2621,436.8333333,2,2,1.05,0.2222222222,0.8663561448,0.2946164453,0.5,0.5,expense reimbursement process,HR Policy,Search,ART_90,4.19,Yes,4,No,2025-03-01,207,No,0.175,High,1,3,Saturday,No,1,1,1,2,1,0,1,0.6980470866379676
JZ571,12,336,28.0,2,3,0.13,0.5555555556,0.04765317091,0.01151666454,0.5,1.0,how to request leave,Software Help,Search,ART_14,1.69,Yes,1,No,2025-05-13,258,No,0.0108,Low,13,5,Tuesday,No,1,1,2,2,5,1,0,0.9415261890309258
EY572,9,496,55.11111111,3,3,0.3,0.3888888889,0.1049802938,0.03028996159,1.0,1.0,vacation policy details,Operations,Search,ART_76,3.78,Yes,3,No,2025-04-25,212,No,0.0333,Low,25,4,Friday,No,1,2,2,2,3,1,3,0.9074549878158481
YN573,18,1290,71.66666667,1,1,0.26,0.8888888889,0.3894661412,0.04175398315,0.0,0.0,reset my password,HR Policy,Search,ART_10,2.99,Yes,5,No,2025-02-04,137,No,0.0144,Medium,4,2,Tuesday,No,1,0,0,2,1,2,0,0.8190424999902397
ZV574,14,2844,203.1428571,2,3,1.14,0.6666666667,0.9462558223,0.1327956807,0.5,1.0,reset my password,Finance,AI,ART_26,5.5,Yes,3,No,2025-04-24,139,No,0.0814,High,24,4,Thursday,No,1,1,2,0,0,0,2,0.6256448147156572
EN575,7,1539,219.8571429,2,1,0.62,0.2777777778,0.4786814762,0.1443696162,0.5,0.0,vpn not connecting,Finance,Hybrid,ART_44,4.59,Yes,1,No,2025-01-25,211,No,0.0886,Medium,25,1,Saturday,No,1,1,0,1,0,2,3,0.7396059037722619
AA576,12,1098,91.5,2,2,0.44,0.5555555556,0.3206735937,0.0554877271,0.5,0.5,email not syncing,Security,Search,ART_28,5.14,Yes,5,No,2025-02-07,168,No,0.0367,Medium,7,2,Friday,No,1,1,1,2,4,2,0,0.7344906134369518
JU577,10,1027,102.7,2,3,0.41,0.4444444444,0.2952346829,0.06324325309,0.5,1.0,vacation policy details,HR Policy,Search,ART_79,1.91,Yes,3,No,2025-04-07,22,No,0.041,Medium,7,4,Monday,No,1,1,2,2,1,2,3,0.9252995412429159
BG578,11,2966,269.6363636,3,1,1.78,0.5,0.9899677535,0.1788396198,1.0,0.0,email not syncing,Security,Search,ART_98,5.18,Yes,5,No,2025-02-11,116,No,0.1618,High,11,2,Tuesday,No,1,2,0,2,4,0,2,0.7639811422201654
OD579,17,2981,175.3529412,3,3,1.79,0.8333333333,0.9953421713,0.11355234,1.0,1.0,company travel policy,HR Policy,AI,ART_8,4.84,Yes,4,No,2025-04-24,218,No,0.1053,High,24,4,Thursday,No,1,2,2,0,1,0,2,0.662823130493786
XL580,12,2014,167.8333333,1,3,0.4,0.5555555556,0.6488713723,0.1083453299,0.0,1.0,laptop not turning on,Operations,Search,ART_86,4.47,No,3,Yes,2025-06-16,245,Yes,0.0333,High,16,6,Monday,No,0,0,2,2,3,0,2,0.16446531404924133
VM581,19,1625,85.52631579,1,3,0.33,0.9444444444,0.5094948047,0.0513512036,0.0,1.0,vacation policy details,Finance,Search,ART_6,3.05,No,2,No,2025-05-09,92,Yes,0.0174,High,9,5,Friday,No,0,0,2,2,0,0,2,0.11310152439468597
DU582,3,2517,839.0,2,3,1.01,0.05555555556,0.8290935149,0.5730998415,0.5,1.0,vpn not connecting,Operations,AI,ART_68,3.27,No,4,No,2025-04-05,168,Yes,0.3367,High,5,4,Saturday,No,0,1,2,0,3,0,1,0.1760023940236866
FN583,3,919,306.3333333,2,1,0.37,0.05555555556,0.256538875,0.2042507183,0.5,0.0,company travel policy,HR Policy,Search,ART_12,2.39,Yes,1,No,2025-01-27,63,No,0.1233,Medium,27,1,Monday,No,1,1,0,2,1,2,3,0.9210802165356236
DT584,12,393,32.75,3,1,0.24,0.5555555556,0.06807595844,0.01480583851,1.0,0.0,laptop not turning on,IT Support,Search,ART_33,4.3,Yes,4,No,2025-05-28,251,No,0.02,Low,28,5,Wednesday,No,1,2,0,2,2,1,0,0.9731704509092678
MH585,9,2934,326.0,3,1,1.76,0.3888888889,0.9785023289,0.2178690526,1.0,0.0,vpn not connecting,IT Support,AI,ART_88,4.89,Yes,2,No,2025-06-20,90,No,0.1956,High,20,6,Friday,No,1,2,0,0,2,0,1,0.7710770142242016
ZP586,7,2120,302.8571429,2,1,0.85,0.2777777778,0.6868505912,0.2018436035,0.5,0.0,laptop not turning on,Operations,AI,ART_11,0.89,No,1,No,2025-01-06,41,Yes,0.1214,High,6,1,Monday,No,0,1,0,0,3,0,1,0.21449648243746466
OD587,8,768,96.0,1,1,0.15,0.3333333333,0.2024364027,0.05860378665,0.0,0.0,laptop not turning on,HR Policy,Hybrid,ART_3,5.23,Yes,1,No,2025-03-12,56,No,0.0188,Low,12,3,Wednesday,Yes,1,0,0,1,1,1,3,0.7925182229629678
VC588,19,1480,77.89473684,2,3,0.59,0.9444444444,0.4575420996,0.04606665816,0.5,1.0,email not syncing,Finance,Search,ART_48,2.23,Yes,2,Yes,2025-05-18,22,No,0.0311,Medium,18,5,Sunday,Yes,1,1,2,2,0,2,0,0.978467363140128
AS589,20,2162,108.1,3,2,1.3,1.0,0.7018989609,0.06698252455,1.0,0.5,company travel policy,HR Policy,Search,ART_45,0.54,Yes,4,No,2025-01-31,147,No,0.065,High,31,1,Friday,No,1,2,1,2,1,0,2,0.8311734244683574
PT590,5,464,92.8,3,3,0.28,0.1666666667,0.09351486922,0.05638792208,1.0,1.0,how to request leave,Operations,Search,ART_12,5.88,Yes,2,No,2025-04-11,39,No,0.056,Low,11,4,Friday,No,1,2,2,2,3,1,3,0.9479700404234558
VW591,7,1129,161.2857143,2,1,0.45,0.2777777778,0.3317807238,0.1038113808,0.5,0.0,how to install company software,Security,Hybrid,ART_20,0.72,Yes,3,No,2025-05-29,252,No,0.0643,Medium,29,5,Thursday,No,1,1,0,1,4,2,3,0.7299169250515241
OC592,3,2284,761.3333333,2,3,0.91,0.05555555556,0.7456108922,0.5193189618,0.5,1.0,vpn not connecting,Software Help,AI,ART_10,3.99,Yes,1,No,2025-03-21,22,No,0.3033,High,21,3,Friday,No,1,1,2,0,5,0,1,0.8298008980648912
YU593,2,1598,799.0,3,2,0.96,0.0,0.4998208527,0.5454015343,1.0,0.5,reset my password,HR Policy,Hybrid,ART_34,4.43,Yes,4,No,2025-05-21,261,No,0.48,Medium,21,5,Wednesday,No,1,2,1,1,1,2,3,0.847263137620236
MA594,3,589,196.3333333,1,2,0.12,0.05555555556,0.138301684,0.1280803737,0.0,0.5,vacation policy details,Software Help,Search,ART_56,0.7,Yes,5,No,2025-01-24,170,No,0.04,Low,24,1,Friday,Yes,1,0,1,2,5,1,3,0.8615467443526379
YZ595,4,1393,348.25,2,2,0.56,0.1111111111,0.4263704765,0.2332762359,0.5,0.5,reset my password,HR Policy,Hybrid,ART_45,3.4,Yes,5,No,2025-01-08,81,No,0.14,Medium,8,1,Wednesday,No,1,1,1,1,1,2,3,0.7388049762934592
ED596,12,1397,116.4166667,2,2,0.56,0.5555555556,0.4278036546,0.07274146424,0.5,0.5,expense reimbursement process,Software Help,Hybrid,ART_2,1.93,No,1,No,2025-04-14,131,Yes,0.0467,Medium,14,4,Monday,No,0,1,1,1,5,2,3,0.33019378830658497
